z1,z2,hexcol,celltype,celltypeID,cellclass
-0.06776389,-1.476667,#9FAAFF,Vip Lmo1_1,17,1
-0.1524932,-1.1274,#9FAAFF,Vip Lmo1_1,17,1
-0.1881022,-0.8856549,#9FAAFF,Vip Lmo1_1,17,1
-0.1374851,-1.202339,#9FAAFF,Vip Lmo1_1,17,1
-0.08987477,-1.325865,#9FAAFF,Vip Lmo1_1,17,1
-0.1232816,-1.182702,#9FAAFF,Vip Lmo1_1,17,1
-0.1082557,-1.262108,#9FAAFF,Vip Lmo1_1,17,1
-0.1319762,-1.137151,#9FAAFF,Vip Lmo1_1,17,1
-0.5153084,-1.119296,#9FAAFF,Vip Lmo1_1,17,1
-0.1236658,-1.14028,#9FAAFF,Vip Lmo1_1,17,1
-0.1827504,-0.8963641,#9FAAFF,Vip Lmo1_1,17,1
-0.1538585,-1.046427,#9FAAFF,Vip Lmo1_1,17,1
-0.1135308,-1.200414,#9FAAFF,Vip Lmo1_1,17,1
-0.05157062,-1.58782,#9FAAFF,Vip Lmo1_1,17,1
-0.1063232,-1.216902,#9FAAFF,Vip Lmo1_1,17,1
-0.1242667,-1.172298,#9FAAFF,Vip Lmo1_1,17,1
-0.08788165,-1.30542,#9FAAFF,Vip Lmo1_1,17,1
-0.08650085,-1.342547,#9FAAFF,Vip Lmo1_1,17,1
-0.04911408,-1.565252,#9FAAFF,Vip Lmo1_1,17,1
-0.08507439,-1.348213,#9FAAFF,Vip Lmo1_1,17,1
-0.07821289,-1.710781,#9FAAFF,Vip Lmo1_1,17,1
-0.4889392,-1.208745,#9FAAFF,Vip Lmo1_1,17,1
-0.1076352,-0.8886358,#9FAAFF,Vip Lmo1_1,17,1
-0.08189929,-1.349218,#9FAAFF,Vip Lmo1_1,17,1
-0.1274921,-1.647761,#9FAAFF,Vip Lmo1_1,17,1
-0.1470845,-1.021193,#9FAAFF,Vip Lmo1_1,17,1
-0.145792,-1.109706,#9FAAFF,Vip Lmo1_1,17,1
-0.07037351,-1.424399,#9FAAFF,Vip Lmo1_1,17,1
-0.1393235,-1.300357,#9FAAFF,Vip Lmo1_1,17,1
-0.08646816,-1.617911,#9FAAFF,Vip Lmo1_1,17,1
-0.1279325,-1.264162,#9FAAFF,Vip Lmo1_1,17,1
-0.03729409,-1.633532,#9FAAFF,Vip Lmo1_1,17,1
-0.2352553,-0.719524,#9FAAFF,Vip Lmo1_1,17,1
-0.1482422,-1.076841,#9FAAFF,Vip Lmo1_1,17,1
-0.04870954,-1.590587,#9FAAFF,Vip Lmo1_1,17,1
-0.08344266,-1.088773,#9FAAFF,Vip Lmo1_1,17,1
-0.5774323,-0.9336344,#9FAAFF,Vip Lmo1_1,17,1
-0.1085087,-1.334154,#9FAAFF,Vip Lmo1_1,17,1
-0.1003261,-1.377298,#9FAAFF,Vip Lmo1_1,17,1
-0.03963369,-1.637287,#9FAAFF,Vip Lmo1_1,17,1
-0.1223472,-1.194869,#9FAAFF,Vip Lmo1_1,17,1
-0.1184123,-1.163579,#9FAAFF,Vip Lmo1_1,17,1
-0.1048693,-1.227157,#9FAAFF,Vip Lmo1_1,17,1
-0.05920181,-1.609172,#9FAAFF,Vip Lmo1_1,17,1
-0.04239979,-1.617767,#9FAAFF,Vip Lmo1_1,17,1
0.4303973,-1.442686,#9FAAFF,Vip Lmo1_1,17,1
0.4465659,-1.503105,#9FAAFF,Vip Lmo1_1,17,1
-0.4884187,-1.282194,#9FAAFF,Vip Lmo1_1,17,1
-0.1594696,-1.024072,#9FAAFF,Vip Lmo1_1,17,1
-0.1502874,-1.128256,#9FAAFF,Vip Lmo1_1,17,1
-0.2188292,-0.7574946,#9FAAFF,Vip Lmo1_1,17,1
-0.1598892,-1.042217,#9FAAFF,Vip Lmo1_1,17,1
-0.1203335,-1.17594,#9FAAFF,Vip Lmo1_1,17,1
-0.04680654,-1.588911,#9FAAFF,Vip Lmo1_1,17,1
-0.1066967,-1.286278,#9FAAFF,Vip Lmo1_1,17,1
-0.1416073,-0.953142,#9FAAFF,Vip Lmo1_1,17,1
-0.1395507,-1.1057,#9FAAFF,Vip Lmo1_1,17,1
-0.4960158,-1.003069,#9FAAFF,Vip Lmo1_1,17,1
-0.1403345,-1.110884,#9FAAFF,Vip Lmo1_1,17,1
-0.104242,-1.247473,#9FAAFF,Vip Lmo1_1,17,1
-0.2014751,-0.887859,#9FAAFF,Vip Lmo1_1,17,1
-0.06495216,-1.50579,#9FAAFF,Vip Lmo1_1,17,1
-0.4868519,-1.338956,#9FAAFF,Vip Lmo1_1,17,1
-0.09039602,-1.656876,#9FAAFF,Vip Lmo1_1,17,1
-0.4963837,-0.9941978,#9FAAFF,Vip Lmo1_1,17,1
-0.07808051,-1.499271,#9FAAFF,Vip Lmo1_1,17,1
0.4568112,-1.498642,#9FAAFF,Vip Lmo1_1,17,1
-0.2595379,-0.7019935,#756FB3,Vip Lmo1_2,18,1
-0.1224751,-1.700545,#756FB3,Vip Lmo1_2,18,1
-0.1154921,-1.517643,#756FB3,Vip Lmo1_2,18,1
-0.1321208,-1.212809,#756FB3,Vip Lmo1_2,18,1
-0.1543328,-1.063383,#756FB3,Vip Lmo1_2,18,1
-0.1180128,-1.286041,#756FB3,Vip Lmo1_2,18,1
-0.2273292,-0.8010995,#756FB3,Vip Lmo1_2,18,1
-0.1827499,-1.184297,#756FB3,Vip Lmo1_2,18,1
-0.1254517,-1.595325,#756FB3,Vip Lmo1_2,18,1
-0.1090581,-1.489871,#756FB3,Vip Lmo1_2,18,1
-0.2411345,-1.449256,#756FB3,Vip Lmo1_2,18,1
-0.1277863,-1.232484,#756FB3,Vip Lmo1_2,18,1
-0.1438528,-1.300927,#756FB3,Vip Lmo1_2,18,1
-0.2265506,-0.7481588,#756FB3,Vip Lmo1_2,18,1
-0.1652632,-1.676028,#756FB3,Vip Lmo1_2,18,1
-0.1462313,-1.219572,#756FB3,Vip Lmo1_2,18,1
-0.1632096,-1.508892,#756FB3,Vip Lmo1_2,18,1
-0.08702642,-1.582388,#756FB3,Vip Lmo1_2,18,1
-0.1258335,-1.4211,#756FB3,Vip Lmo1_2,18,1
-0.1457759,-1.262841,#756FB3,Vip Lmo1_2,18,1
-0.1887875,-0.9880921,#756FB3,Vip Lmo1_2,18,1
-0.1498826,-1.098192,#756FB3,Vip Lmo1_2,18,1
-0.2629835,-0.6890825,#756FB3,Vip Lmo1_2,18,1
-0.1389137,-1.558061,#756FB3,Vip Lmo1_2,18,1
-0.1233258,-1.597072,#756FB3,Vip Lmo1_2,18,1
-0.09942374,-1.362212,#756FB3,Vip Lmo1_2,18,1
-0.1205322,-1.233207,#756FB3,Vip Lmo1_2,18,1
-0.2025534,-1.698096,#756FB3,Vip Lmo1_2,18,1
-0.1058472,-1.374187,#756FB3,Vip Lmo1_2,18,1
-0.7864887,-1.538625,#756FB3,Vip Lmo1_2,18,1
-0.1984434,-0.9179054,#756FB3,Vip Lmo1_2,18,1
-0.1163531,-1.581877,#756FB3,Vip Lmo1_2,18,1
-0.1708435,-1.662702,#756FB3,Vip Lmo1_2,18,1
-0.1307032,-1.235844,#756FB3,Vip Lmo1_2,18,1
-0.1655327,-1.123778,#756FB3,Vip Lmo1_2,18,1
-0.1965499,-1.715765,#756FB3,Vip Lmo1_2,18,1
-0.1248549,-1.195041,#756FB3,Vip Lmo1_2,18,1
-0.07830262,-1.418939,#756FB3,Vip Lmo1_2,18,1
-0.1560321,-1.413021,#756FB3,Vip Lmo1_2,18,1
-0.1244651,-1.27652,#756FB3,Vip Lmo1_2,18,1
-0.1428117,-1.113976,#756FB3,Vip Lmo1_2,18,1
-0.1225303,-1.276149,#756FB3,Vip Lmo1_2,18,1
-0.1857865,-1.631562,#756FB3,Vip Lmo1_2,18,1
-0.1060402,-1.521752,#756FB3,Vip Lmo1_2,18,1
-0.153985,-1.527993,#756FB3,Vip Lmo1_2,18,1
-0.2186918,-1.099715,#756FB3,Vip Lmo1_2,18,1
-0.115648,-1.504807,#756FB3,Vip Lmo1_2,18,1
-0.1444655,-1.164584,#756FB3,Vip Lmo1_2,18,1
-0.0664095,-1.610326,#756FB3,Vip Lmo1_2,18,1
-0.2142801,-1.179341,#756FB3,Vip Lmo1_2,18,1
-0.198503,-0.9042498,#756FB3,Vip Lmo1_2,18,1
-0.1248766,-1.41156,#756FB3,Vip Lmo1_2,18,1
-0.1491949,-1.185289,#756FB3,Vip Lmo1_2,18,1
-0.09317264,-1.691676,#756FB3,Vip Lmo1_2,18,1
-0.1136355,-1.470485,#756FB3,Vip Lmo1_2,18,1
-0.1383205,-1.164399,#756FB3,Vip Lmo1_2,18,1
-0.1291875,-1.261579,#756FB3,Vip Lmo1_2,18,1
-0.77279,-1.728601,#756FB3,Vip Lmo1_2,18,1
-0.1423769,-1.153467,#756FB3,Vip Lmo1_2,18,1
-0.170421,-1.190948,#756FB3,Vip Lmo1_2,18,1
-0.1484762,-1.203761,#756FB3,Vip Lmo1_2,18,1
-0.1282715,-1.797536,#756FB3,Vip Lmo1_2,18,1
-0.1634285,-1.008385,#756FB3,Vip Lmo1_2,18,1
-0.1326036,-1.248604,#756FB3,Vip Lmo1_2,18,1
-0.7388044,-1.782273,#756FB3,Vip Lmo1_2,18,1
-0.1845269,-1.661949,#756FB3,Vip Lmo1_2,18,1
-0.1680317,-1.176279,#756FB3,Vip Lmo1_2,18,1
-0.1305316,-1.175586,#756FB3,Vip Lmo1_2,18,1
-0.1174003,-1.284108,#756FB3,Vip Lmo1_2,18,1
-0.2087543,-0.8241804,#756FB3,Vip Lmo1_2,18,1
-0.2020855,-1.561834,#756FB3,Vip Lmo1_2,18,1
-0.1294397,-1.222981,#756FB3,Vip Lmo1_2,18,1
-0.1768024,-1.711896,#756FB3,Vip Lmo1_2,18,1
-0.7447374,-1.363439,#756FB3,Vip Lmo1_2,18,1
-0.1705613,-1.01355,#756FB3,Vip Lmo1_2,18,1
-0.2029575,-1.598207,#756FB3,Vip Lmo1_2,18,1
-0.1047554,-1.345116,#756FB3,Vip Lmo1_2,18,1
-0.1562358,-1.281513,#756FB3,Vip Lmo1_2,18,1
-0.1413195,-1.267625,#756FB3,Vip Lmo1_2,18,1
-0.1258456,-1.728663,#756FB3,Vip Lmo1_2,18,1
-0.0969817,-1.297847,#756FB3,Vip Lmo1_2,18,1
-0.1417826,-1.307813,#756FB3,Vip Lmo1_2,18,1
-0.1149188,-1.447893,#756FB3,Vip Lmo1_2,18,1
-0.1344162,-1.216491,#756FB3,Vip Lmo1_2,18,1
-0.1396622,-1.145717,#756FB3,Vip Lmo1_2,18,1
-0.1406564,-1.106166,#756FB3,Vip Lmo1_2,18,1
-0.1308894,-1.236472,#756FB3,Vip Lmo1_2,18,1
-0.1423958,-1.143981,#756FB3,Vip Lmo1_2,18,1
-0.2265837,-1.281681,#756FB3,Vip Lmo1_2,18,1
-0.1763095,-1.087629,#756FB3,Vip Lmo1_2,18,1
-0.1830942,-1.121863,#756FB3,Vip Lmo1_2,18,1
-0.1253782,-1.190986,#756FB3,Vip Lmo1_2,18,1
-0.1516637,-1.141138,#756FB3,Vip Lmo1_2,18,1
-0.153781,-1.503421,#756FB3,Vip Lmo1_2,18,1
-0.1587537,-1.331016,#756FB3,Vip Lmo1_2,18,1
-0.4903052,-1.255384,#756FB3,Vip Lmo1_2,18,1
-0.1433702,-1.243634,#756FB3,Vip Lmo1_2,18,1
-0.2016815,-1.209022,#756FB3,Vip Lmo1_2,18,1
-0.1156783,-1.467406,#756FB3,Vip Lmo1_2,18,1
-0.1672066,-1.208365,#756FB3,Vip Lmo1_2,18,1
-0.7085046,-1.963541,#756FB3,Vip Lmo1_2,18,1
-0.1923663,-1.834195,#756FB3,Vip Lmo1_2,18,1
-0.7068648,-1.735627,#756FB3,Vip Lmo1_2,18,1
-0.1528527,-1.183699,#756FB3,Vip Lmo1_2,18,1
-0.1201903,-1.467806,#756FB3,Vip Lmo1_2,18,1
-0.1874709,-1.760441,#756FB3,Vip Lmo1_2,18,1
-0.1517588,-1.276426,#756FB3,Vip Lmo1_2,18,1
-0.2487166,-0.7354936,#756FB3,Vip Lmo1_2,18,1
-0.1544788,-1.190514,#756FB3,Vip Lmo1_2,18,1
-0.1214511,-1.597373,#756FB3,Vip Lmo1_2,18,1
-0.1338162,-1.508989,#756FB3,Vip Lmo1_2,18,1
-0.1959367,-0.9546329,#756FB3,Vip Lmo1_2,18,1
-0.1647025,-1.111074,#756FB3,Vip Lmo1_2,18,1
-0.1503353,-1.170555,#756FB3,Vip Lmo1_2,18,1
-0.1122476,-1.752046,#756FB3,Vip Lmo1_2,18,1
-0.1373319,-1.337885,#756FB3,Vip Lmo1_2,18,1
-0.1602786,-1.105128,#756FB3,Vip Lmo1_2,18,1
-0.151816,-1.105185,#756FB3,Vip Lmo1_2,18,1
-0.1529931,-1.132111,#756FB3,Vip Lmo1_2,18,1
-0.1698948,-1.09672,#756FB3,Vip Lmo1_2,18,1
-0.1087741,-1.350016,#756FB3,Vip Lmo1_2,18,1
-0.153984,-1.152127,#756FB3,Vip Lmo1_2,18,1
-0.1146967,-1.221969,#756FB3,Vip Lmo1_2,18,1
-0.1043684,-1.553406,#756FB3,Vip Lmo1_2,18,1
-0.1496129,-1.164912,#756FB3,Vip Lmo1_2,18,1
-0.08707991,-1.516694,#756FB3,Vip Lmo1_2,18,1
-0.1639441,-1.221186,#756FB3,Vip Lmo1_2,18,1
-0.1681052,-1.104589,#756FB3,Vip Lmo1_2,18,1
-0.4301337,-1.288317,#3C3D73,Vip Reln,15,1
-0.0194349,-0.9935,#3C3D73,Vip Reln,15,1
0.211896,-0.7607409,#3C3D73,Vip Reln,15,1
0.1503013,-0.7680039,#3C3D73,Vip Reln,15,1
0.00617218,-0.7102401,#3C3D73,Vip Reln,15,1
0.07980728,-1.271035,#3C3D73,Vip Reln,15,1
-0.1613406,-0.6481049,#3C3D73,Vip Reln,15,1
0.04806173,-1.121595,#3C3D73,Vip Reln,15,1
-0.3326413,-1.270903,#3C3D73,Vip Reln,15,1
-0.3226148,-1.067673,#3C3D73,Vip Reln,15,1
0.1469957,-0.9936198,#3C3D73,Vip Reln,15,1
-0.01487929,-0.962972,#3C3D73,Vip Reln,15,1
0.1796931,-0.9033081,#3C3D73,Vip Reln,15,1
0.02313611,-0.7136513,#3C3D73,Vip Reln,15,1
-0.02462292,-0.9443994,#3C3D73,Vip Reln,15,1
-0.03478587,-0.9280508,#3C3D73,Vip Reln,15,1
-0.3341772,-1.125586,#3C3D73,Vip Reln,15,1
-0.3901811,-1.167336,#3C3D73,Vip Reln,15,1
0.190173,-0.8827693,#3C3D73,Vip Reln,15,1
0.2020786,-0.8603496,#3C3D73,Vip Reln,15,1
0.08547336,-0.8530017,#3C3D73,Vip Reln,15,1
0.05883616,-1.274432,#3C3D73,Vip Reln,15,1
0.1963403,-1.034432,#3C3D73,Vip Reln,15,1
-0.1268847,-0.7360975,#3C3D73,Vip Reln,15,1
0.1042086,-1.338224,#3C3D73,Vip Reln,15,1
0.240292,-1.039918,#3C3D73,Vip Reln,15,1
0.0566352,-0.8065864,#3C3D73,Vip Reln,15,1
-0.000290275,-1.041553,#3C3D73,Vip Reln,15,1
0.007030457,-0.9972977,#3C3D73,Vip Reln,15,1
-0.2639856,-0.9939788,#3C3D73,Vip Reln,15,1
0.2345709,-1.025452,#3C3D73,Vip Reln,15,1
0.2111284,-0.9203135,#3C3D73,Vip Reln,15,1
0.220046,-0.9602982,#3C3D73,Vip Reln,15,1
0.2077457,-0.9700542,#3C3D73,Vip Reln,15,1
0.2083027,-0.89291,#3C3D73,Vip Reln,15,1
0.2017159,-0.8508174,#3C3D73,Vip Reln,15,1
0.01329255,-0.722351,#3C3D73,Vip Reln,15,1
0.1784644,-0.8673704,#3C3D73,Vip Reln,15,1
0.0474878,-1.146182,#3C3D73,Vip Reln,15,1
-0.03832671,-0.955696,#3C3D73,Vip Reln,15,1
0.1722726,-1.069746,#3C3D73,Vip Reln,15,1
0.05402046,-0.6385525,#3C3D73,Vip Reln,15,1
0.03007042,-1.05609,#3C3D73,Vip Reln,15,1
-0.0899919,-0.8354505,#3C3D73,Vip Reln,15,1
0.1011139,-0.7015292,#3C3D73,Vip Reln,15,1
-0.3297229,-1.082106,#3C3D73,Vip Reln,15,1
-0.02748695,-1.011632,#3C3D73,Vip Reln,15,1
0.2376492,-0.8430739,#3C3D73,Vip Reln,15,1
0.1338223,-0.7440318,#3C3D73,Vip Reln,15,1
0.2325406,-0.7151404,#3C3D73,Vip Reln,15,1
-0.2565345,-1.027235,#3C3D73,Vip Reln,15,1
-0.01633969,-1.06948,#3C3D73,Vip Reln,15,1
0.2031563,-0.6808568,#3C3D73,Vip Reln,15,1
0.08947212,-1.297337,#3C3D73,Vip Reln,15,1
0.2255386,-1.207923,#3C3D73,Vip Reln,15,1
0.1397897,-0.8042495,#3C3D73,Vip Reln,15,1
0.08984917,-0.8657174,#3C3D73,Vip Reln,15,1
0.1874489,-0.9129343,#3C3D73,Vip Reln,15,1
0.1060607,-0.7150596,#3C3D73,Vip Reln,15,1
-0.4018253,-1.234333,#3C3D73,Vip Reln,15,1
0.2261471,-1.057087,#3C3D73,Vip Reln,15,1
-0.4163515,-0.8564335,#3C3D73,Vip Reln,15,1
0.2634437,-0.753368,#3C3D73,Vip Reln,15,1
0.3461816,-0.9377599,#3C3D73,Vip Reln,15,1
-0.08676273,-0.8066999,#3C3D73,Vip Reln,15,1
0.2472329,-0.9367231,#3C3D73,Vip Reln,15,1
0.1979638,-0.9541461,#3C3D73,Vip Reln,15,1
0.04153264,-0.7710815,#3C3D73,Vip Reln,15,1
-0.3215145,-1.002916,#3C3D73,Vip Reln,15,1
0.036769,-1.123946,#3C3D73,Vip Reln,15,1
-0.0769555,-0.9287978,#3C3D73,Vip Reln,15,1
0.1892192,-1.059511,#3C3D73,Vip Reln,15,1
-0.3938919,-0.9507813,#3C3D73,Vip Reln,15,1
-0.3873884,-1.159971,#3C3D73,Vip Reln,15,1
0.09958965,-0.8315955,#3C3D73,Vip Reln,15,1
0.02224916,-0.7171547,#3C3D73,Vip Reln,15,1
-0.4083967,-1.059016,#3C3D73,Vip Reln,15,1
0.2451574,-1.146257,#3C3D73,Vip Reln,15,1
0.05055586,-0.7882164,#3C3D73,Vip Reln,15,1
-0.0635826,-0.8124325,#3C3D73,Vip Reln,15,1
0.1701611,-0.7823539,#3C3D73,Vip Reln,15,1
0.1923093,-0.8251293,#3C3D73,Vip Reln,15,1
-0.001740426,-0.6330432,#3C3D73,Vip Reln,15,1
-0.0404065,-0.9387686,#3C3D73,Vip Reln,15,1
0.03261784,-1.102681,#3C3D73,Vip Reln,15,1
-0.1182909,-0.7653744,#3C3D73,Vip Reln,15,1
-0.4305404,-1.378737,#3C3D73,Vip Reln,15,1
0.03604734,-1.093596,#3C3D73,Vip Reln,15,1
0.1333182,-1.349211,#3C3D73,Vip Reln,15,1
-0.1993895,-1.121186,#3C3D73,Vip Reln,15,1
-0.08418345,-0.8441845,#3C3D73,Vip Reln,15,1
0.2484326,-0.9531782,#3C3D73,Vip Reln,15,1
0.1940528,-0.8867532,#3C3D73,Vip Reln,15,1
-0.08878025,-0.8387699,#3C3D73,Vip Reln,15,1
0.01279202,-1.03735,#3C3D73,Vip Reln,15,1
0.14564,-0.9423481,#3C3D73,Vip Reln,15,1
0.1635029,-0.7678738,#3C3D73,Vip Reln,15,1
0.01638702,-1.047836,#3C3D73,Vip Reln,15,1
-0.01987901,-1.052086,#3C3D73,Vip Reln,15,1
-0.4298782,-1.584575,#3C3D73,Vip Reln,15,1
0.04306674,-1.232973,#3C3D73,Vip Reln,15,1
-0.3932519,-1.015337,#3C3D73,Vip Reln,15,1
0.2273692,-0.9088304,#3C3D73,Vip Reln,15,1
-0.3717026,-1.109865,#3C3D73,Vip Reln,15,1
0.2281597,-1.045985,#3C3D73,Vip Reln,15,1
0.2775674,-1.115334,#3C3D73,Vip Reln,15,1
0.05966353,-1.257743,#3C3D73,Vip Reln,15,1
0.04457471,-1.151917,#3C3D73,Vip Reln,15,1
0.3998344,-0.9774367,#3C3D73,Vip Reln,15,1
0.2227073,-0.6962277,#3C3D73,Vip Reln,15,1
0.03939557,-0.7555612,#3C3D73,Vip Reln,15,1
-0.03254163,-1.02231,#3C3D73,Vip Reln,15,1
0.2488775,-1.201534,#3C3D73,Vip Reln,15,1
0.02844754,-1.151779,#3C3D73,Vip Reln,15,1
0.2183743,-0.8315781,#3C3D73,Vip Reln,15,1
0.2228175,-0.9863907,#3C3D73,Vip Reln,15,1
-0.01907894,-1.034975,#3C3D73,Vip Reln,15,1
-0.01503015,-0.95872,#3C3D73,Vip Reln,15,1
0.2200913,-0.948243,#3C3D73,Vip Reln,15,1
-0.3587966,-1.259816,#3C3D73,Vip Reln,15,1
-0.2347997,-1.238091,#FF00FF,Vip Rspo4,19,1
-0.2187057,-1.378184,#FF00FF,Vip Rspo4,19,1
-0.1900171,-1.083912,#FF00FF,Vip Rspo4,19,1
-0.2280223,-0.9219863,#FF00FF,Vip Rspo4,19,1
-0.2286789,-1.020921,#FF00FF,Vip Rspo4,19,1
-0.2008567,-1.425785,#FF00FF,Vip Rspo4,19,1
-0.2608408,-0.7551809,#FF00FF,Vip Rspo4,19,1
-0.2241441,-1.158516,#FF00FF,Vip Rspo4,19,1
-0.2388801,-1.182393,#FF00FF,Vip Rspo4,19,1
-0.2223985,-1.50185,#FF00FF,Vip Rspo4,19,1
-0.1905158,-1.410137,#FF00FF,Vip Rspo4,19,1
-0.2539495,-0.9132131,#FF00FF,Vip Rspo4,19,1
-0.2516956,-0.7398092,#FF00FF,Vip Rspo4,19,1
-0.2436907,-1.083518,#FF00FF,Vip Rspo4,19,1
-0.2029715,-1.149543,#FF00FF,Vip Rspo4,19,1
-0.2051073,-1.699208,#FF00FF,Vip Rspo4,19,1
-0.252753,-1.486885,#FF00FF,Vip Rspo4,19,1
-0.2531531,-0.8721417,#FF00FF,Vip Rspo4,19,1
-0.1840752,-1.210643,#FF00FF,Vip Rspo4,19,1
-0.227786,-1.638317,#FF00FF,Vip Rspo4,19,1
-0.203833,-1.236467,#FF00FF,Vip Rspo4,19,1
-0.1911711,-1.039523,#FF00FF,Vip Rspo4,19,1
-0.1804081,-1.427079,#FF00FF,Vip Rspo4,19,1
-0.1946436,-1.002331,#FF00FF,Vip Rspo4,19,1
-0.1500681,-1.311862,#FF00FF,Vip Rspo4,19,1
-0.1671748,-1.473636,#FF00FF,Vip Rspo4,19,1
-0.1986234,-1.331507,#FF00FF,Vip Rspo4,19,1
-0.2335623,-1.312698,#FF00FF,Vip Rspo4,19,1
-0.2154426,-1.119847,#FF00FF,Vip Rspo4,19,1
-0.1971667,-1.093084,#FF00FF,Vip Rspo4,19,1
-0.2313817,-0.8388439,#FF00FF,Vip Rspo4,19,1
-0.2059675,-1.486077,#FF00FF,Vip Rspo4,19,1
-0.2005814,-0.9890556,#FF00FF,Vip Rspo4,19,1
-0.187805,-1.662442,#FF00FF,Vip Rspo4,19,1
-0.1919216,-1.207654,#FF00FF,Vip Rspo4,19,1
-0.2230192,-1.095258,#FF00FF,Vip Rspo4,19,1
-0.2265246,-1.165202,#FF00FF,Vip Rspo4,19,1
-0.2002118,-1.019036,#FF00FF,Vip Rspo4,19,1
-0.2416438,-1.118137,#FF00FF,Vip Rspo4,19,1
-0.1996428,-1.240463,#FF00FF,Vip Rspo4,19,1
-0.3674593,-1.018923,#FF00FF,Vip Rspo4,19,1
-0.2202833,-1.294398,#FF00FF,Vip Rspo4,19,1
-0.2040289,-1.483162,#FF00FF,Vip Rspo4,19,1
-0.1796662,-1.117193,#FF00FF,Vip Rspo4,19,1
-0.194136,-1.55028,#FF00FF,Vip Rspo4,19,1
-0.1633144,-1.580395,#FF00FF,Vip Rspo4,19,1
-0.1621254,-1.626714,#FF00FF,Vip Rspo4,19,1
-0.3820891,-0.9629253,#FF00FF,Vip Rspo4,19,1
-0.2201159,-0.9623961,#FF00FF,Vip Rspo4,19,1
-0.1889463,-1.52994,#FF00FF,Vip Rspo4,19,1
-0.1760761,-1.365998,#FF00FF,Vip Rspo4,19,1
-0.1915725,-1.423032,#FF00FF,Vip Rspo4,19,1
-0.1826766,-1.429883,#FF00FF,Vip Rspo4,19,1
-0.1482204,-1.350044,#FF00FF,Vip Rspo4,19,1
-0.2369743,-0.9990818,#FF00FF,Vip Rspo4,19,1
-0.3340222,-1.055979,#FF00FF,Vip Rspo4,19,1
-0.2595558,-0.8639066,#FF00FF,Vip Rspo4,19,1
-0.2370214,-0.9959903,#FF00FF,Vip Rspo4,19,1
-0.1807876,-1.183218,#FF00FF,Vip Rspo4,19,1
-0.1861066,-1.0741,#FF00FF,Vip Rspo4,19,1
-0.217786,-1.241244,#FF00FF,Vip Rspo4,19,1
-0.2453422,-0.9599827,#FF00FF,Vip Rspo4,19,1
-0.2126717,-0.9141527,#FF00FF,Vip Rspo4,19,1
-0.2985355,-0.7074975,#FF00FF,Vip Rspo4,19,1
-0.1962306,-1.61407,#FF00FF,Vip Rspo4,19,1
-0.2146505,-1.117721,#FF00FF,Vip Rspo4,19,1
-0.2071653,-1.482826,#FF00FF,Vip Rspo4,19,1
-0.2077816,-1.26282,#FF00FF,Vip Rspo4,19,1
-0.1864622,-1.151875,#FF00FF,Vip Rspo4,19,1
-0.1847531,-1.109174,#FF00FF,Vip Rspo4,19,1
-0.2485308,-0.9096187,#FF00FF,Vip Rspo4,19,1
-0.2533116,-1.044057,#FF00FF,Vip Rspo4,19,1
-0.1872468,-1.064621,#FF00FF,Vip Rspo4,19,1
-0.1621019,-1.198953,#FF00FF,Vip Rspo4,19,1
-0.1918046,-1.633109,#FF00FF,Vip Rspo4,19,1
-0.1746764,-1.640906,#FF00FF,Vip Rspo4,19,1
-0.1972952,-1.15877,#FF00FF,Vip Rspo4,19,1
-0.2323426,-0.9468983,#FF00FF,Vip Rspo4,19,1
-0.235713,-0.9599004,#FF00FF,Vip Rspo4,19,1
-0.1877957,-1.082829,#FF00FF,Vip Rspo4,19,1
-0.2365049,-1.541553,#FF00FF,Vip Rspo4,19,1
-0.1512477,-1.427965,#FF00FF,Vip Rspo4,19,1
-0.192339,-1.481411,#FF00FF,Vip Rspo4,19,1
-0.2245035,-1.267716,#FF00FF,Vip Rspo4,19,1
-0.1623409,-1.07224,#FF00FF,Vip Rspo4,19,1
-0.1920815,-1.13336,#FF00FF,Vip Rspo4,19,1
-0.2500607,-1.082409,#FF00FF,Vip Rspo4,19,1
-0.2614816,-0.7910262,#FF00FF,Vip Rspo4,19,1
-0.2451703,-0.9507952,#FF00FF,Vip Rspo4,19,1
-0.2489338,-1.419319,#FF00FF,Vip Rspo4,19,1
-0.2521548,-0.9862458,#FF00FF,Vip Rspo4,19,1
-0.2191891,-1.056679,#FF00FF,Vip Rspo4,19,1
-0.2489294,-0.741147,#FF00FF,Vip Rspo4,19,1
-0.2380346,-0.9913291,#FF00FF,Vip Rspo4,19,1
-0.1965507,-1.507622,#FF00FF,Vip Rspo4,19,1
-0.2178651,-1.129622,#FF00FF,Vip Rspo4,19,1
-0.358662,-1.038535,#FF00FF,Vip Rspo4,19,1
-0.2055141,-1.058193,#FF00FF,Vip Rspo4,19,1
-0.2557275,-1.076567,#FF00FF,Vip Rspo4,19,1
-0.2220668,-1.186744,#FF00FF,Vip Rspo4,19,1
-0.1911514,-1.018526,#FF00FF,Vip Rspo4,19,1
-0.2065498,-1.629471,#FF00FF,Vip Rspo4,19,1
-0.2480304,-1.212497,#FF00FF,Vip Rspo4,19,1
-0.245993,-0.8764872,#FF00FF,Vip Rspo4,19,1
-0.2366147,-0.9661919,#FF00FF,Vip Rspo4,19,1
